content,place,year,month,content_token,negative,neutral,positive,compound,comp_score
start supporting nda policies abovedont disruptivein upa time medical treatment markup hugeclimate farmers dealt together nda policy,India,2018,October,"['start', 'supporting', 'nda', 'policies', 'abovedont', 'disruptivein', 'upa', 'time', 'medical', 'treatment', 'markup', 'hugeclimate', 'farmers', 'dealt', 'together', 'nda', 'policy']",0.0,0.847,0.153,0.4404,positive
humanity understand implications join hands immediately corrective steps save life earth,India,2018,October,"['humanity', 'understand', 'implications', 'join', 'hands', 'immediately', 'corrective', 'steps', 'save', 'life', 'earth']",0.0,0.625,0.375,0.6597,positive
find pm independence day speech efforts aimed environment protection india leading fight,India,2018,October,"['find', 'pm', 'independence', 'day', 'speech', 'efforts', 'aimed', 'environment', 'protection', 'india', 'leading', 'fight']",0.191,0.809,0.0,-0.3818,negative
leads cost reduction reduces carbon dioxide emissions contributing prevention,India,2018,October,"['leads', 'cost', 'reduction', 'reduces', 'carbon', 'dioxide', 'emissions', 'contributing', 'prevention']",0.0,1.0,0.0,0.0,neutral
attending international conference thailand,India,2018,October,"['attending', 'international', 'conference', 'thailand']",0.0,1.0,0.0,0.0,neutral
one many reasons availability atmospheric water vapour rise temperatures warm atmosphere increases instability giving rise thunder clouds hill slopes natural trigger heavy precipitation activities like cloud bursts,India,2018,October,"['one', 'many', 'reasons', 'availability', 'atmospheric', 'water', 'vapour', 'rise', 'temperatures', 'warm', 'atmosphere', 'increases', 'instability', 'giving', 'rise', 'thunder', 'clouds', 'hill', 'slopes', 'natural', 'trigger', 'heavy', 'precipitation', 'activities', 'like', 'cloud', 'bursts']",0.0,0.712,0.288,0.8074,positive
good move,India,2018,October,"['good', 'move']",0.0,0.256,0.744,0.4404,positive
whatever happened err err err,India,2018,October,"['whatever', 'happened', 'err', 'err', 'err']",0.0,1.0,0.0,0.0,neutral
effective ways tackling environmental problems including proliferation plastics urban sprawl loss biodiversity treaties topdown regulations approaches offered big governments dependents,India,2018,October,"['effective', 'ways', 'tackling', 'environmental', 'problems', 'including', 'proliferation', 'plastics', 'urban', 'sprawl', 'loss', 'biodiversity', 'treaties', 'topdown', 'regulations', 'approaches', 'offered', 'big', 'governments', 'dependents']",0.199,0.677,0.124,-0.2263,neutral
eventually melt due n jump earth frm edge,India,2018,October,"['eventually', 'melt', 'due', 'n', 'jump', 'earth', 'frm', 'edge']",0.0,1.0,0.0,0.0,neutral
spending hours hours o0n recent floods ohki much space given another media editors least informed subject,India,2018,October,"['spending', 'hours', 'hours', 'o0n', 'recent', 'floods', 'ohki', 'much', 'space', 'given', 'another', 'media', 'editors', 'least', 'informed', 'subject']",0.0,1.0,0.0,0.0,neutral
indeed crash next march damned 30 years history assess right assuming hasnt put end,India,2018,October,"['indeed', 'crash', 'next', 'march', 'damned', '30', 'years', 'history', 'assess', 'right', 'assuming', 'hasnt', 'put', 'end']",0.306,0.694,0.0,-0.6486,negative
congratulations mr prime minister proud cheers,India,2018,October,"['congratulations', 'mr', 'prime', 'minister', 'proud', 'cheers']",0.0,0.229,0.771,0.8779,positive
one person solve wage gap opportunity gap ageing infrastructure warmingone person doesnt business canthe best run businesses make world run better,India,2018,October,"['one', 'person', 'solve', 'wage', 'gap', 'opportunity', 'gap', 'ageing', 'infrastructure', 'warmingone', 'person', 'doesnt', 'business', 'canthe', 'best', 'run', 'businesses', 'make', 'world', 'run', 'better']",0.121,0.61,0.269,0.4822,positive
farmers suicides aint new phenomenon came 2014 peaked even loan waiver 2009 frequent climatic changes thanks new pragmatic approach necessary quick quack fixes,India,2018,October,"['farmers', 'suicides', 'aint', 'new', 'phenomenon', 'came', '2014', 'peaked', 'even', 'loan', 'waiver', '2009', 'frequent', 'climatic', 'changes', 'thanks', 'new', 'pragmatic', 'approach', 'necessary', 'quick', 'quack', 'fixes']",0.0,0.884,0.116,0.4404,positive
horrible,India,2018,October,['horrible'],1.0,0.0,0.0,-0.5423,negative
scientists gathered un weighing much deeper cut coal pollution meet stricter liming emissions,India,2018,October,"['scientists', 'gathered', 'un', 'weighing', 'much', 'deeper', 'cut', 'coal', 'pollution', 'meet', 'stricter', 'liming', 'emissions']",0.149,0.851,0.0,-0.2732,neutral
trees gone,India,2018,October,"['trees', 'gone']",0.0,1.0,0.0,0.0,neutral
facing problem still cm maharashtra fadnavis wanted chop tree aarey,India,2018,October,"['facing', 'problem', 'still', 'cm', 'maharashtra', 'fadnavis', 'wanted', 'chop', 'tree', 'aarey']",0.231,0.769,0.0,-0.4019,negative
33 degrees 8 morning got kidding,India,2018,October,"['33', 'degrees', '8', 'morning', 'got', 'kidding']",0.0,0.741,0.259,0.1027,neutral
film actress vidya balan love mumbai founder president shri nana chudasama released short film rakshabandhan trees mumbait manwani anand,India,2018,September,"['film', 'actress', 'vidya', 'balan', 'love', 'mumbai', 'founder', 'president', 'shri', 'nana', 'chudasama', 'released', 'short', 'film', 'rakshabandhan', 'trees', 'mumbait', 'manwani', 'anand']",0.0,0.811,0.189,0.6369,positive
speech foreign minister made clear country take sovereignty back communicating national languagealso discussing matters like cyber crimes session mirroring government policies tackle issues,India,2018,September,"['speech', 'foreign', 'minister', 'made', 'clear', 'country', 'take', 'sovereignty', 'back', 'communicating', 'national', 'languagealso', 'discussing', 'matters', 'like', 'cyber', 'crimes', 'session', 'mirroring', 'government', 'policies', 'tackle', 'issues']",0.0,0.763,0.237,0.6369,positive
growing plants home making pakistan earth green green,India,2018,September,"['growing', 'plants', 'home', 'making', 'pakistan', 'earth', 'green', 'green']",0.0,0.805,0.195,0.1779,neutral
water expert mr hassan abbas disagreed view water resources depleting believed would lead variation weather patterns would rainfall per scientific data available,India,2018,September,"['water', 'expert', 'mr', 'hassan', 'abbas', 'disagreed', 'view', 'water', 'resources', 'depleting', 'believed', 'would', 'lead', 'variation', 'weather', 'patterns', 'would', 'rainfall', 'per', 'scientific', 'data', 'available']",0.099,0.901,0.0,-0.3182,negative
thank first time minister represents pak independent country general assembly perfect speech touching relevant issues muslim ummah well humanity facing terrible hits terrorism amp corruption,India,2018,September,"['thank', 'first', 'time', 'minister', 'represents', 'pak', 'independent', 'country', 'general', 'assembly', 'perfect', 'speech', 'touching', 'relevant', 'issues', 'muslim', 'ummah', 'well', 'humanity', 'facing', 'terrible', 'hits', 'terrorism', 'amp', 'corruption']",0.214,0.556,0.231,-0.1027,neutral
normal photography save trees,India,2018,September,"['normal', 'photography', 'save', 'trees']",0.0,0.484,0.516,0.4939,positive
cool made hot aaryans tattoos amp body piercing 919099801171,India,2018,September,"['cool', 'made', 'hot', 'aaryans', 'tattoos', 'amp', 'body', 'piercing', '919099801171']",0.0,0.777,0.223,0.3182,positive
save electricityconserving electricity serves double purpose helping stop saving lot money time take look around home office appliance operates electricity made energy efficient,India,2018,September,"['save', 'electricityconserving', 'electricity', 'serves', 'double', 'purpose', 'helping', 'stop', 'saving', 'lot', 'money', 'time', 'take', 'look', 'around', 'home', 'office', 'appliance', 'operates', 'electricity', 'made', 'energy', 'efficient']",0.072,0.59,0.338,0.7964,positive
world seem surrounded news gloom doom often hear stories positive moreover world alltime high fossil fuels brink depletion,India,2018,September,"['world', 'seem', 'surrounded', 'news', 'gloom', 'doom', 'often', 'hear', 'stories', 'positive', 'moreover', 'world', 'alltime', 'high', 'fossil', 'fuels', 'brink', 'depletion']",0.253,0.602,0.145,-0.4019,negative
take away public aircons fanshelps warmingstill hot af though,India,2018,September,"['take', 'away', 'public', 'aircons', 'fanshelps', 'warmingstill', 'hot', 'af', 'though']",0.0,1.0,0.0,0.0,neutral
actually miracle people wearing jackets amp sweaters summer spiritual instead,India,2018,September,"['actually', 'miracle', 'people', 'wearing', 'jackets', 'amp', 'sweaters', 'summer', 'spiritual', 'instead']",0.0,0.703,0.297,0.5859,positive
sir eco aware n aware issues due insist kbc makers stop issuing waste cheques contestantseventually digital transfers some1 quitsy r wasting paper national tvi think common sense,India,2018,September,"['sir', 'eco', 'aware', 'n', 'aware', 'issues', 'due', 'insist', 'kbc', 'makers', 'stop', 'issuing', 'waste', 'cheques', 'contestantseventually', 'digital', 'transfers', 'some1', 'quitsy', 'r', 'wasting', 'paper', 'national', 'tvi', 'think', 'common', 'sense']",0.259,0.741,0.0,-0.7717,negative
due weather changed much also hoping fall still signs,India,2018,September,"['due', 'weather', 'changed', 'much', 'also', 'hoping', 'fall', 'still', 'signs']",0.0,0.741,0.259,0.4215,positive
sir humbleness really inspiring gave credit great culture sure leadership better prepared challenges posed ensure cleaner better future generations come,India,2018,September,"['sir', 'humbleness', 'really', 'inspiring', 'gave', 'credit', 'great', 'culture', 'sure', 'leadership', 'better', 'prepared', 'challenges', 'posed', 'ensure', 'cleaner', 'better', 'future', 'generations', 'come']",0.0,0.28,0.72,0.9707,positive
yea commendable work environment approach reduce genocide muslims still massacring making lame excuses quite successful must appreciated,India,2018,September,"['yea', 'commendable', 'work', 'environment', 'approach', 'reduce', 'genocide', 'muslims', 'still', 'massacring', 'making', 'lame', 'excuses', 'quite', 'successful', 'must', 'appreciated']",0.114,0.572,0.313,0.7056,positive
pm modi international solar alliance initiated pm modi promotes deployment 1000 gw solar generation capacity 2030 commitment tackle promote sustainable developmentvia namo app,India,2018,September,"['pm', 'modi', 'international', 'solar', 'alliance', 'initiated', 'pm', 'modi', 'promotes', 'deployment', '1000', 'gw', 'solar', 'generation', 'capacity', '2030', 'commitment', 'tackle', 'promote', 'sustainable', 'developmentvia', 'namo', 'app']",0.0,0.725,0.275,0.765,positive
ironical recognition guy says context environment changing changing getting old tolerance reducing jai ho pr agency ki,India,2018,September,"['ironical', 'recognition', 'guy', 'says', 'context', 'environment', 'changing', 'changing', 'getting', 'old', 'tolerance', 'reducing', 'jai', 'ho', 'pr', 'agency', 'ki']",0.0,0.879,0.121,0.296,neutral
looks like going long hot sweaty october humidity already killing,India,2018,September,"['looks', 'like', 'going', 'long', 'hot', 'sweaty', 'october', 'humidity', 'already', 'killing']",0.295,0.537,0.168,-0.4404,negative
apologise sorry well,India,2018,September,"['apologise', 'sorry', 'well']",0.217,0.0,0.783,0.5267,positive
high time people stop polluting environment slaughtering animals cutting trees name religion way many ppl planet need live consciously,India,2018,September,"['high', 'time', 'people', 'stop', 'polluting', 'environment', 'slaughtering', 'animals', 'cutting', 'trees', 'name', 'religion', 'way', 'many', 'ppl', 'planet', 'need', 'live', 'consciously']",0.179,0.821,0.0,-0.4019,negative
embassy likely face challenges extremism emanating failing states amp get accentuated due amp hope take steps counter amp defeat b4 late chart claude,India,2018,September,"['embassy', 'likely', 'face', 'challenges', 'extremism', 'emanating', 'failing', 'states', 'amp', 'get', 'accentuated', 'due', 'amp', 'hope', 'take', 'steps', 'counter', 'amp', 'defeat', 'b4', 'late', 'chart', 'claude']",0.214,0.644,0.142,-0.4767,negative
devastating heatwaves droughts floods storm surges looks like shadow frightening future countries limit 15c target,India,2018,September,"['devastating', 'heatwaves', 'droughts', 'floods', 'storm', 'surges', 'looks', 'like', 'shadow', 'frightening', 'future', 'countries', 'limit', '15c', 'target']",0.341,0.545,0.114,-0.7184,negative
unfortunately didnt hear important issueenvirnmental programs solidarity leaders speach un essembly specific united state president,India,2018,September,"['unfortunately', 'didnt', 'hear', 'important', 'issueenvirnmental', 'programs', 'solidarity', 'leaders', 'speach', 'un', 'essembly', 'specific', 'united', 'state', 'president']",0.2,0.55,0.25,0.2519,neutral
tamil nadu bjp chief nominates pm modi nobel prizenobel prize inmedicine ganesha plastic surgerybargain rafale dealphysics history takshashila bihareconomics demo gstchemistry chai gutter gaspeace gujarat 2002,India,2018,September,"['tamil', 'nadu', 'bjp', 'chief', 'nominates', 'pm', 'modi', 'nobel', 'prizenobel', 'prize', 'inmedicine', 'ganesha', 'plastic', 'surgerybargain', 'rafale', 'dealphysics', 'history', 'takshashila', 'bihareconomics', 'demo', 'gstchemistry', 'chai', 'gutter', 'gaspeace', 'gujarat', '2002']",0.0,0.883,0.117,0.5106,positive
every scientist world talking relation natural calamities like deforestation n sudden earthquake cyclone,India,2018,September,"['every', 'scientist', 'world', 'talking', 'relation', 'natural', 'calamities', 'like', 'deforestation', 'n', 'sudden', 'earthquake', 'cyclone']",0.0,0.667,0.333,0.6124,positive
life skills project rally avoid plastics avoid students guhan matriculation higher secondary school madurai skills plastics,India,2018,September,"['life', 'skills', 'project', 'rally', 'avoid', 'plastics', 'avoid', 'students', 'guhan', 'matriculation', 'higher', 'secondary', 'school', 'madurai', 'skills', 'plastics']",0.239,0.761,0.0,-0.5267,negative
raja certainly coal biggest source greenhouse gases lead pollution plants contributes miasma smog sahiwal plant exception even china canceled 100 coalfired power plants save cities smog,India,2018,September,"['raja', 'certainly', 'coal', 'biggest', 'source', 'greenhouse', 'gases', 'lead', 'pollution', 'plants', 'contributes', 'miasma', 'smog', 'sahiwal', 'plant', 'exception', 'even', 'china', 'canceled', '100', 'coalfired', 'power', 'plants', 'save', 'cities', 'smog']",0.138,0.688,0.175,0.296,neutral
