content,place,year,month,content_token,negative,neutral,positive,compound,comp_score
affecting world numerous ways planet hotter increased desertification threatens food system animals forced migrate cooler parts due heat stress causes loss biodiversity,africa,2020,October,"['affecting', 'world', 'numerous', 'ways', 'planet', 'hotter', 'increased', 'desertification', 'threatens', 'food', 'system', 'animals', 'forced', 'migrate', 'cooler', 'parts', 'due', 'heat', 'stress', 'causes', 'loss', 'biodiversity']",0.359,0.57,0.07,-0.8225,negative
stressing day,africa,2020,October,"['stressing', 'day']",0.714,0.286,0.0,-0.3612,negative
seeker76 oga sir please look protests world different hijacked black lives matter hijacked live mattersthe anti nuclear protest animals rightsthis nature man learn figure,africa,2020,October,"['seeker76', 'oga', 'sir', 'please', 'look', 'protests', 'world', 'different', 'hijacked', 'black', 'lives', 'matter', 'hijacked', 'live', 'mattersthe', 'anti', 'nuclear', 'protest', 'animals', 'rightsthis', 'nature', 'man', 'learn', 'figure']",0.217,0.664,0.119,-0.4215,negative
gave reports asked plans youths watching silently governors dishonest means destroy innocent lives properties mute unarmed protesters keep filling pockets blood sweat pathetic,africa,2020,October,"['gave', 'reports', 'asked', 'plans', 'youths', 'watching', 'silently', 'governors', 'dishonest', 'means', 'destroy', 'innocent', 'lives', 'properties', 'mute', 'unarmed', 'protesters', 'keep', 'filling', 'pockets', 'blood', 'sweat', 'pathetic']",0.386,0.542,0.072,-0.886,negative
real,africa,2020,October,['real'],0.0,1.0,0.0,0.0,neutral
corona virus rocking world afraid result lasting economy effects globe result disease others effects wealthiest nations opt recognize relatively risk free africa,africa,2020,October,"['corona', 'virus', 'rocking', 'world', 'afraid', 'result', 'lasting', 'economy', 'effects', 'globe', 'result', 'disease', 'others', 'effects', 'wealthiest', 'nations', 'opt', 'recognize', 'relatively', 'risk', 'free', 'africa']",0.076,0.688,0.236,0.6597,positive
mohd heat strokes svalbard meaningless believe warminggrabs popcorn lets watch error faces progressives deny cause right acquiring commission,africa,2020,October,"['mohd', 'heat', 'strokes', 'svalbard', 'meaningless', 'believe', 'warminggrabs', 'popcorn', 'lets', 'watch', 'error', 'faces', 'progressives', 'deny', 'cause', 'right', 'acquiring', 'commission']",0.348,0.652,0.0,-0.7906,negative
limiting 15c requires 85 fossil fuel reserves stay ground transition renewable energy inevitablein ampproduction waste energyfood securitydomestic biogas,africa,2020,October,"['limiting', '15c', 'requires', '85', 'fossil', 'fuel', 'reserves', 'stay', 'ground', 'transition', 'renewable', 'energy', 'inevitablein', 'ampproduction', 'waste', 'energyfood', 'securitydomestic', 'biogas']",0.134,0.766,0.1,-0.1779,neutral
slow economy corruption,africa,2020,October,"['slow', 'economy', 'corruption']",0.0,1.0,0.0,0.0,neutral
sir david attenborough man explains decline due human destruction accelerated greediness humans little concern balance ecosystems planet hope pay attention issues,africa,2020,October,"['sir', 'david', 'attenborough', 'man', 'explains', 'decline', 'due', 'human', 'destruction', 'accelerated', 'greediness', 'humans', 'little', 'concern', 'balance', 'ecosystems', 'planet', 'hope', 'pay', 'attention', 'issues']",0.282,0.614,0.105,-0.5994,negative
good evening moderator good evening everyone name jacinta egba state project coordinator shield foundation crs chapter thanks,africa,2020,October,"['good', 'evening', 'moderator', 'good', 'evening', 'everyone', 'name', 'jacinta', 'egba', 'state', 'project', 'coordinator', 'shield', 'foundation', 'crs', 'chapter', 'thanks']",0.0,0.617,0.383,0.8271,positive
new study reveals affecting nighttime temperatures differently sciencealert,africa,2020,October,"['new', 'study', 'reveals', 'affecting', 'nighttime', 'temperatures', 'differently', 'sciencealert']",0.0,1.0,0.0,0.0,neutral
please focus campaign pressing issues football discourses enjoying palatial residences office avails experienced nothing close common man experiences,africa,2020,October,"['please', 'focus', 'campaign', 'pressing', 'issues', 'football', 'discourses', 'enjoying', 'palatial', 'residences', 'office', 'avails', 'experienced', 'nothing', 'close', 'common', 'man', 'experiences']",0.0,0.737,0.263,0.6908,positive
dwarf talking brains,africa,2020,October,"['dwarf', 'talking', 'brains']",0.0,1.0,0.0,0.0,neutral
village suffering influence chai,africa,2020,October,"['village', 'suffering', 'influence', 'chai']",0.508,0.492,0.0,-0.4767,negative
plant extinction expected dramatically increase due animal agriculture distribution range plants worldwide changing immensely due rising temperatures,africa,2020,September,"['plant', 'extinction', 'expected', 'dramatically', 'increase', 'due', 'animal', 'agriculture', 'distribution', 'range', 'plants', 'worldwide', 'changing', 'immensely', 'due', 'rising', 'temperatures']",0.0,0.874,0.126,0.3182,positive
ozone ti crash ti boil everyship god punish devil im glad,africa,2020,September,"['ozone', 'ti', 'crash', 'ti', 'boil', 'everyship', 'god', 'punish', 'devil', 'im', 'glad']",0.486,0.278,0.236,-0.7506,negative
real,africa,2020,September,['real'],0.0,1.0,0.0,0.0,neutral
novel corona virus warmingpotential dissolution parliament maragahigh teenage pregnancies soil erosionwhy single weather,africa,2020,September,"['novel', 'corona', 'virus', 'warmingpotential', 'dissolution', 'parliament', 'maragahigh', 'teenage', 'pregnancies', 'soil', 'erosionwhy', 'single', 'weather']",0.0,0.839,0.161,0.3182,positive
god trust inscribed ua currency dollars god americans de word gou r friying deadly steel panpause en look backwhere de raincyclone bushfires covid en man made started r god,africa,2020,September,"['god', 'trust', 'inscribed', 'ua', 'currency', 'dollars', 'god', 'americans', 'de', 'word', 'gou', 'r', 'friying', 'deadly', 'steel', 'panpause', 'en', 'look', 'backwhere', 'de', 'raincyclone', 'bushfires', 'covid', 'en', 'man', 'made', 'started', 'r', 'god']",0.0,0.706,0.294,0.8225,positive
40 fruit vegetables produced annually waste economic disincentive farmer rural economies also waste natural resources consequently contribution decomposition foods,africa,2020,September,"['40', 'fruit', 'vegetables', 'produced', 'annually', 'waste', 'economic', 'disincentive', 'farmer', 'rural', 'economies', 'also', 'waste', 'natural', 'resources', 'consequently', 'contribution', 'decomposition', 'foods']",0.232,0.664,0.104,-0.4767,negative
people still call hoax lets hope earth survives next couple centuries,africa,2020,September,"['people', 'still', 'call', 'hoax', 'lets', 'hope', 'earth', 'survives', 'next', 'couple', 'centuries']",0.15,0.643,0.207,0.2023,neutral
product ethanol one safe energy sources world turning measure preventing would converting cassava ethanol thus empowering thousands persons chain planting harvestingtransporting amp processing cassava ethanol,africa,2020,September,"['product', 'ethanol', 'one', 'safe', 'energy', 'sources', 'world', 'turning', 'measure', 'preventing', 'would', 'converting', 'cassava', 'ethanol', 'thus', 'empowering', 'thousands', 'persons', 'chain', 'planting', 'harvestingtransporting', 'amp', 'processing', 'cassava', 'ethanol']",0.039,0.783,0.178,0.5994,positive
inter stellar one hello movie encapsulated without even mentioning term,africa,2020,September,"['inter', 'stellar', 'one', 'hello', 'movie', 'encapsulated', 'without', 'even', 'mentioning', 'term']",0.0,1.0,0.0,0.0,neutral
someone saidcovid19 thriller pandemic come soon called warmingand hit mesubhanallahi,africa,2020,September,"['someone', 'saidcovid19', 'thriller', 'pandemic', 'come', 'soon', 'called', 'warmingand', 'hit', 'mesubhanallahi']",0.0,0.865,0.135,0.1027,neutral
floods like caused rise temperature affects normal evaporation condensationampprecipitation water bodies sea level risingsave earthhow well understand living sustainably,africa,2020,September,"['floods', 'like', 'caused', 'rise', 'temperature', 'affects', 'normal', 'evaporation', 'condensationampprecipitation', 'water', 'bodies', 'sea', 'level', 'risingsave', 'earthhow', 'well', 'understand', 'living', 'sustainably']",0.0,0.787,0.213,0.5574,positive
report emissions gap published greenhouse gas emissions must reduced 76 per annum 2020 2030 reach target paris agreement limit 15 c 27 per annum limit 2 c,africa,2020,September,"['report', 'emissions', 'gap', 'published', 'greenhouse', 'gas', 'emissions', 'must', 'reduced', '76', 'per', 'annum', '2020', '2030', 'reach', 'target', 'paris', 'agreement', 'limit', '15', 'c', '27', 'per', 'annum', 'limit', '2', 'c']",0.0,0.837,0.163,0.5106,positive
knew,africa,2020,September,['knew'],0.0,1.0,0.0,0.0,neutral
geophysicist repeating europeans sayuganda nothing sadly ugandan activities nothing responsible current floods fires across worldyour physicist doesnt tell responsible,africa,2020,September,"['geophysicist', 'repeating', 'europeans', 'sayuganda', 'nothing', 'sadly', 'ugandan', 'activities', 'nothing', 'responsible', 'current', 'floods', 'fires', 'across', 'worldyour', 'physicist', 'doesnt', 'tell', 'responsible']",0.176,0.719,0.105,-0.1511,neutral
tucker carlson openly opposed hockey stick research scientist michael mann like denier smiles way bank opposing science wearing necktie doesnt necessarily make smart,africa,2020,September,"['tucker', 'carlson', 'openly', 'opposed', 'hockey', 'stick', 'research', 'scientist', 'michael', 'mann', 'like', 'denier', 'smiles', 'way', 'bank', 'opposing', 'science', 'wearing', 'necktie', 'doesnt', 'necessarily', 'make', 'smart']",0.162,0.647,0.191,0.2124,neutral
real real cause pandemic weve facing since foreveramerica least vote right person whod try fix brokeruined,africa,2020,September,"['real', 'real', 'cause', 'pandemic', 'weve', 'facing', 'since', 'foreveramerica', 'least', 'vote', 'right', 'person', 'whod', 'try', 'fix', 'brokeruined']",0.0,1.0,0.0,0.0,neutral
humans listen science reality become dystopian movie cause amp idioticirresponsibleselfishirreversible decisions amp actionsif think second 2020 things get better youre delusional amp denial,africa,2020,September,"['humans', 'listen', 'science', 'reality', 'become', 'dystopian', 'movie', 'cause', 'amp', 'idioticirresponsibleselfishirreversible', 'decisions', 'amp', 'actionsif', 'think', 'second', '2020', 'things', 'get', 'better', 'youre', 'delusional', 'amp', 'denial']",0.0,0.884,0.116,0.4404,positive
im love,africa,2020,September,"['im', 'love']",0.0,0.192,0.808,0.6369,positive
really,africa,2020,September,['really'],0.0,1.0,0.0,0.0,neutral
lemme ask cold weather patterns cooling,africa,2020,September,"['lem', 'me', 'ask', 'cold', 'weather', 'patterns', 'cooling']",0.0,1.0,0.0,0.0,neutral
people believe ask enjoy hot currently outside wouldnt prefer melt,africa,2020,September,"['people', 'believe', 'ask', 'enjoy', 'hot', 'currently', 'outside', 'wouldnt', 'prefer', 'melt']",0.0,0.738,0.262,0.4939,positive
seems permanent july still september,africa,2020,September,"['seems', 'permanent', 'july', 'still', 'september']",0.0,1.0,0.0,0.0,neutral
luxury fabrics luxury lifestyle affordable lekki,africa,2020,September,"['luxury', 'fabrics', 'luxury', 'lifestyle', 'affordable', 'lekki']",0.0,1.0,0.0,0.0,neutral
lets dumbass trump gonna smarts quips,africa,2020,September,"['lets', 'dumbass', 'trump', 'gon', 'na', 'smarts', 'quips']",0.353,0.392,0.255,-0.25,neutral
okay lets hope good news part inhabitable coz wee planet getting overcrowded daily also contributes alot,africa,2020,September,"['okay', 'lets', 'hope', 'good', 'news', 'part', 'inhabitable', 'coz', 'wee', 'planet', 'getting', 'overcrowded', 'daily', 'also', 'contributes', 'alot']",0.0,0.628,0.372,0.7717,positive
air pollution reduces crop yields forest health amp biodiversity plant trees avoid bush burning things causes,africa,2020,September,"['air', 'pollution', 'reduces', 'crop', 'yields', 'forest', 'health', 'amp', 'biodiversity', 'plant', 'trees', 'avoid', 'bush', 'burning', 'things', 'causes']",0.128,0.872,0.0,-0.296,neutral
whats really happening guysare effects melting icelands slowing increasing water levels world wide leading greater downpours flooding rivers swelling lakes real heed conservation measures pleas,africa,2020,September,"['whats', 'really', 'happening', 'guysare', 'effects', 'melting', 'icelands', 'slowing', 'increasing', 'water', 'levels', 'world', 'wide', 'leading', 'greater', 'downpours', 'flooding', 'rivers', 'swelling', 'lakes', 'real', 'heed', 'conservation', 'measures', 'pleas']",0.0,0.906,0.094,0.3612,positive
seriouslyyou believe kibbutz afikim hazafon israel,africa,2020,September,"['seriouslyyou', 'believe', 'kibbutz', 'afikim', 'hazafon', 'israel']",0.0,1.0,0.0,0.0,neutral
since 19 started everyone forgot amp,africa,2020,September,"['since', '19', 'started', 'everyone', 'forgot', 'amp']",0.0,1.0,0.0,0.0,neutral
god want terrible things woman yells minimum wage,africa,2020,September,"['god', 'want', 'terrible', 'things', 'woman', 'yells', 'minimum', 'wage']",0.27,0.435,0.296,-0.1779,neutral
queen cant contribute discussions im sure cant either tragic,africa,2020,September,"['queen', 'cant', 'contribute', 'discussions', 'im', 'sure', 'cant', 'either', 'tragic']",0.0,0.594,0.406,0.5831,positive
warning news lately encouraging evacuation living close banks niger benue river real hell,africa,2020,August,"['warning', 'news', 'lately', 'encouraging', 'evacuation', 'living', 'close', 'banks', 'niger', 'benue', 'river', 'real', 'hell']",0.343,0.49,0.167,-0.5574,negative
deforestation,africa,2020,August,['deforestation'],0.0,1.0,0.0,0.0,neutral
strongly believe essential element response helps people understand address impact increases literacy among young people encourages changes attitudes behavior,africa,2020,August,"['strongly', 'believe', 'essential', 'element', 'response', 'helps', 'people', 'understand', 'address', 'impact', 'increases', 'literacy', 'among', 'young', 'people', 'encourages', 'changes', 'attitudes', 'behavior']",0.0,0.678,0.322,0.765,positive
tucker says china caused,africa,2020,August,"['tucker', 'says', 'china', 'caused']",0.0,1.0,0.0,0.0,neutral
mother nature ugandas beautiful scenery called generals late 90s pearl africa seen tremendous current leaders form corruption end green land uganda pandemic,africa,2020,August,"['mother', 'nature', 'ugandas', 'beautiful', 'scenery', 'called', 'generals', 'late', '90s', 'pearl', 'africa', 'seen', 'tremendous', 'current', 'leaders', 'form', 'corruption', 'end', 'green', 'land', 'uganda', 'pandemic']",0.0,0.843,0.157,0.5994,positive
